,trade_year,main_use_missing,building_age,building_age_missing,building_area_m2,building_area_ping,main_building_area_m2,main_building_area_ping,auxiliary_area_m2,balcony_area_m2,land_area_m2,floor,total_floor,floor_ratio,is_basement,multi_floor,rooms,living_rooms,bathrooms,has_management,has_elevator,has_parking,parking_area_m2,physical_condition_flag,renovation_flag,broad_note_flag,district_median_price_180d,district_median_price_365d,district_count_180d,district_type_median_price_180d,district_type_median_price_365d,district_type_count_180d,district_price_change_180_365,district_type_price_change_180_365,comp_365d_count,comp_365d_median_price,comp_365d_mean_price,comp_365d_weighted_mean_price,comp_365d_std_price,comp_365d_nearest_price,comp_365d_nearest_distance,comp_365d_median_distance,comp_365d_median_days_diff,comp_365d_median_area_diff_pct,comp_365d_median_age_diff,comp_730d_count,comp_730d_median_price,comp_730d_mean_price,comp_730d_weighted_mean_price,comp_730d_std_price,comp_730d_nearest_price,comp_730d_nearest_distance,comp_730d_median_distance,comp_730d_median_days_diff,comp_730d_median_area_diff_pct,comp_730d_median_age_diff
renovation_flag,0.011182629414079602,-0.004057487864556185,-0.09573014972432238,-0.016304063515572217,0.04862669576022228,0.048626695760222216,0.0038486709920075583,0.0038486709920075657,0.008754539114167558,0.003484593056269882,0.08052317763758318,-0.0006122597983893311,0.011827425037432285,-0.015052405285055092,-0.0012878864922344759,-0.008772262124641866,-0.013612617796736405,-0.007718854373831846,-0.0007507461975154203,0.03411644961536545,0.05259182652642837,0.06953393644553696,0.0939350686665005,-0.05662098066699122,1.0,-0.03490951182032774,-0.021002964008296217,-0.02265966931461173,0.026519574842008214,-0.0015360541321265014,-0.0006678225334580757,0.047064755964792974,0.015880989574870365,-0.007239999512037655,0.004628876760818107,0.03202533484811836,0.030822794908394197,0.0320725713890655,-0.005265390303656252,0.030058505007461992,-0.029134931861078354,-0.023633270157956687,0.0027617256514574666,-0.012638629553388287,-0.04229858675723519,0.004994171455174063,0.034135173739246204,0.03210612669177319,0.03345989552516484,-0.00754213027362472,0.03099085658205058,-0.027280298783797823,-0.023473286967132283,-0.0017199098305291113,-0.010986554801167874,-0.03936433296234923
broad_note_flag,0.31184732880476823,0.04419566816477686,0.23196809554569278,-0.06731090355728682,-0.07020613877268135,-0.0702061387726797,0.016791162696794832,0.016791162696798444,0.030339223406909786,-0.01713069415048125,0.05218514807553332,-0.141062671326614,-0.18001569294116906,-0.0055484245124035264,-0.003480096112235013,0.06222603572310434,0.0867472747504009,0.104036805988982,0.05822516598930083,-0.11313982406936028,-0.15807058164091464,-0.11791249107941175,-0.12034733437050465,0.7045487361934597,-0.03490951182032774,1.0,0.08149009588144904,0.07254730440304032,0.02642413755917227,0.009918807473767858,0.002830350832563103,0.02602750534883924,0.09779912080114404,0.06676813755431549,0.04672910524388189,-0.03215857660884398,-0.028715256197681924,-0.02987041032032012,0.028389907967414578,-0.027446278450113742,-0.05286481677007483,-0.07269049716016879,-0.006859485173544931,-0.05301763801733935,0.007297411552275161,0.04328426742238546,-0.03456183428141215,-0.031628084067235294,-0.03238659639287643,0.027495018320175597,-0.028385831813610228,-0.055529287208221985,-0.07799824035834955,0.014861422288892864,-0.05442228107627685,-0.006282950218871084
district_median_price_180d,0.3772867418925264,0.10911608201037098,0.16086706204749374,0.06200236093969464,-0.04569915891362234,-0.04569915891362309,0.015888675227606803,0.015888675227609703,-0.04957302794369824,-0.023493528218976458,-0.1629139572295851,0.04239053977543357,0.03851366081217782,0.010899985075983923,-0.007423889113654576,0.0438899840183796,-0.04056936205476219,-0.04816833391607087,-0.0076224008668127445,0.003191847103597318,0.08054538570048768,-0.12159961791109723,-0.06462998902804154,-0.003224300633903578,-0.021002964008296217,0.08149009588144904,1.0,0.9934048641461986,-0.16070701639298635,0.8607549429091966,0.858566357089107,-0.084724517064941,0.1543167227515077,0.06842133200097844,-0.045350345464311,0.7402808976343803,0.7588304555889362,0.751078774741056,0.3734866083823104,0.6293536658316736,0.10381401759515743,0.11282148435658458,0.12099738171718807,0.04519892479796311,0.04207987738867179,-0.04031876739400272,0.7323252104102508,0.75055743952077,0.7433385128120485,0.3674172745310341,0.6292218968383178,0.09845724608130142,0.09967016400114682,0.12653395436171724,0.032436105124312345,0.03644521297595419
district_median_price_365d,0.3557451943439964,0.10828338670005601,0.15845715244769684,0.07005877437591587,-0.044142351367921925,-0.04414235136792769,0.01689356124812163,0.016893561248115172,-0.04993173307150512,-0.022547312810766256,-0.16252309601762815,0.04383162445384729,0.040159883752871856,0.010586626895079032,-0.007103261204316402,0.04421551893168027,-0.04010763198844335,-0.04785561013617276,-0.007419067730033272,0.0032805310215624057,0.08101496343623832,-0.12022769030882405,-0.06312098032232935,-0.0019297966389881817,-0.02265966931461173,0.07254730440304032,0.9934048641461986,1.0,-0.18581877795195367,0.8567147509969095,0.8606082514787233,-0.10958620632455139,0.04372905217482269,0.02310289029782976,-0.057877542254786064,0.7371816711747495,0.7558920781454465,0.7480135680927601,0.37096197686533483,0.626164061534556,0.11419914956186634,0.12552825643268656,0.11707589166428539,0.0566490730224182,0.049065716724237526,-0.05403973767485082,0.7301384621831442,0.7485004351614729,0.7410719480589805,0.36550620091926944,0.6265625407202032,0.11016369571638497,0.11402871985335747,0.12059786659029544,0.045154472873791186,0.04531452520736665
district_count_180d,-0.04700401436821899,-0.0314349811938306,-0.04490182161979712,-0.1560357225023758,0.02301474533423435,0.02301474533423766,0.014149083539902775,0.014149083539899568,0.024037070318453656,0.044835336955284584,0.045536654013096194,-0.019417052066448597,-0.021789687316941527,-0.004018488663959518,-0.0016135322871672904,-0.027137703033524318,0.001472183417299326,-0.0023058163378835055,0.03152608915330344,0.06404017402427198,0.04620854888850516,0.021433993104226647,-0.0016740176615635434,0.013870544725985237,0.026519574842008214,0.02642413755917227,-0.16070701639298635,-0.18581877795195367,1.0,-0.13144745156777837,-0.14531373902650285,0.81141228727157,0.20575223362636588,0.09661614071888776,0.16623462512320392,-0.09486912957090378,-0.0966083264817771,-0.09462209230454999,-0.09232774986845733,-0.0744827609460597,-0.2593664061297078,-0.3375415593494719,-0.1926169671191447,-0.20981330741358883,-0.14746102192567587,0.15449059243006108,-0.09711077343513283,-0.09842692542713008,-0.09638008329210968,-0.09054383743327483,-0.0751784352417617,-0.24477356910831968,-0.31643054547901495,-0.17484321363899014,-0.1799298054837929,-0.15266177370751785
district_type_median_price_180d,0.34066820522085883,0.034141449837676446,-0.1562900911661263,-0.02996782825333162,0.10063920493697648,0.10063920493698256,0.002649255970450316,0.002649255970439315,-0.0015274042441245242,0.041746317581769665,-0.2272012825972093,0.27592416370830136,0.3760205926157839,-0.06737232086200277,-0.005861292846161047,-0.05495515689317094,-0.12290303990745223,-0.09184112285734433,-0.025701657432011922,0.3558536056813029,0.4873209201401199,0.11477107887295794,0.11131333614336826,-0.09516041636032861,-0.0015360541321265014,0.009918807473767858,0.8607549429091966,0.8567147509969095,-0.13144745156777837,1.0,0.9921719875745391,-0.0003797156127848212,0.1206145776085512,0.11873496814277212,-0.019308922714732703,0.8582887603325411,0.8717851104475909,0.863823240194981,0.41488131726034605,0.7236992403516649,0.09789674090575808,0.15107888944728404,0.20619915607679817,0.06516439640935695,0.06761225935612059,-0.012515653111528403,0.8474286680858909,0.8610472850030026,0.8534413497224512,0.4024894144403497,0.7208970866686721,0.08066313304166442,0.12399322082341198,0.20411588975442146,0.048903546328362225,0.05593478423562393
district_type_median_price_365d,0.32322802496379954,0.03247082904016258,-0.15791092144984942,-0.025124693106220456,0.10305188547567597,0.10305188547566786,0.003978582141514034,0.003978582141519564,-0.001538095791982886,0.04282137045347113,-0.22705807711822143,0.27769830092377085,0.37878467418544265,-0.06827457199566907,-0.005296584093432623,-0.0552362687985014,-0.12378976996845643,-0.09277577433507424,-0.026267141470457105,0.358997976784885,0.4887690573658659,0.11608744963924968,0.11283448770051242,-0.09489470375703872,-0.0006678225334580757,0.002830350832563103,0.858566357089107,0.8606082514787233,-0.14531373902650285,0.9921719875745391,1.0,-0.011694474160808457,0.06707992287407875,-0.002050218396043942,-0.02770823193709581,0.8561283387343096,0.869734159302576,0.8612187357553832,0.4138324328043898,0.7203639000714178,0.10569385371433114,0.16043935599520043,0.20512261175886123,0.0742484643602451,0.07297507060439566,-0.019302732206502093,0.846490703640488,0.8602489419273073,0.8520952867649352,0.4021576884808348,0.7184737107139108,0.08959655876521741,0.1345912448487415,0.20197319849056025,0.05981285969098549,0.06241736603344523
district_type_count_180d,0.03785532866756585,-0.05049843324736741,-0.0927278507614321,-0.14664328387527978,0.0708516841120973,0.07085168411210065,0.02718139857323708,0.027181398573234997,0.02029847258819276,0.04847126186304257,-0.031332846364469764,0.12059903813099124,0.16490881133972066,-0.019644896645525285,-0.006085403738114242,-0.04032422916020071,-0.015033128485284224,-0.011853444600623061,0.009337912449188395,0.1438552792092653,0.130540760451661,0.07523416325570953,0.057439776324964976,-0.043803625112879906,0.047064755964792974,0.02602750534883924,-0.084724517064941,-0.10958620632455139,0.81141228727157,-0.0003797156127848212,-0.011694474160808457,1.0,0.21492082042176028,0.08692206511048195,0.1430280589183118,0.015952019879908227,0.01563131003732365,0.01657203833095513,-0.05385995425667562,0.016821172552715716,-0.2671905207628919,-0.3479636995670886,-0.20246718428769103,-0.21507496784590255,-0.169804971111906,0.13274262571273782,0.013262861569880314,0.013412217713173103,0.01426705309021339,-0.05380762661256709,0.015368392339076511,-0.24802468981717152,-0.3223395068243864,-0.18439241558296385,-0.18260073903599536,-0.1737837599222195
district_price_change_180_365,0.2378992958651168,0.017156029966013498,0.045875367230523295,-0.0642177038837303,-0.01838508076903615,-0.01838508076904037,-0.008813368288255005,-0.008813368288253765,-0.0017282812671839194,-0.009921074150195518,-0.02035508633067839,-0.009967639479173632,-0.013000681654071537,0.004919549192995402,-0.0029773824350443033,0.0006203793650682297,-0.009194123709654466,-0.008358266779721074,-0.003207305422840798,-0.0030482600175968664,-0.004698795506106768,-0.022422830612302956,-0.016926118538370692,-0.014229184443205865,0.015880989574870365,0.09779912080114404,0.1543167227515077,0.04372905217482269,0.20575223362636588,0.1206145776085512,0.06707992287407875,0.21492082042176028,1.0,0.4324823764824107,0.06825296607483058,0.1016516723886637,0.10264573456864505,0.1028830636875934,0.05953150736825794,0.09157678436870627,-0.07036120635060332,-0.08740018028747185,0.05680518940104033,-0.07669169732823719,-0.05946675549095863,0.07333116679359415,0.09350894100344696,0.09473563084556264,0.09566594858317987,0.05397582206523306,0.08723313774554657,-0.08202932777211391,-0.10420294858874932,0.07468938083228364,-0.08930957845523861,-0.07837790450482772
district_type_price_change_180_365,0.15825419403263088,0.01872394726092224,0.013220764838928162,-0.03290697377029871,-0.018426642344846783,-0.01842664234484348,-0.011960993703380154,-0.011960993703385919,-0.0018903636189929196,-0.00793785047294114,-0.01811215952304884,-0.0023365447870057833,-0.006417569939708343,0.005313879353418469,-0.00436519697658865,0.0009681458398708474,0.0002785312725520806,-6.560330765993749e-05,0.0033400992408653815,-0.015454613057659659,-0.015918485902058844,-0.010467579403500581,-0.01063842690930303,-0.0078626690219603,-0.007239999512037655,0.06676813755431549,0.06842133200097844,0.02310289029782976,0.09661614071888776,0.11873496814277212,-0.002050218396043942,0.08692206511048195,0.4324823764824107,1.0,0.031165008144066596,0.06965001246062508,0.06911998120014949,0.07237281126134829,0.024623714754103944,0.06916528572528287,-0.035019432064181455,-0.04569891932027228,0.03358238396013219,-0.04299504111466568,-0.03534188634569419,0.022070345189254822,0.059317370825045276,0.05873209586014428,0.062131061030322204,0.02274814773046138,0.0617997359418539,-0.04400566932003962,-0.057761310677567346,0.035735194189337835,-0.05361943358488843,-0.044138996469297656
comp_365d_count,0.17009884967739,0.008396084975052936,0.006686682758972009,-0.14570509722726208,0.001417479541013272,0.0014174795410137767,0.020612881711695768,0.020612881711696483,-0.003008489216832632,0.01542478960844454,0.017865453818444704,-0.009087998921920628,-0.015554141168732188,0.0034267410337492327,0.0013216469021762676,0.004212556788039187,0.023980962186386266,0.019465602342390982,0.014935817728033152,-0.0048418975201963395,-0.015166862993949825,-0.022463720863018406,-0.024872792603065214,0.028643176425066846,0.004628876760818107,0.04672910524388189,-0.045350345464311,-0.057877542254786064,0.16623462512320392,-0.019308922714732703,-0.02770823193709581,0.1430280589183118,0.06825296607483058,0.031165008144066596,1.0,-0.017759306720184637,-0.015775618182248093,-0.014089813554105336,0.05600576887947949,-0.007291455544148832,-0.2697430954659699,-0.24497251283009938,-0.0584961531441291,-0.21778450519395293,-0.12422223136785254,0.9517158698350177,-0.020838114162687833,-0.019571452716490887,-0.017387329866336367,0.043549291994003966,-0.009037139001641787,-0.320282091585587,-0.3323601611842838,-0.11939631272779089,-0.2973965927658432,-0.1433744685268936
comp_365d_median_price,0.29902447119865483,0.023544223255323612,-0.3333149679809441,-0.024229206631817022,0.14623265287528114,0.14623265287527537,-0.019752948936581066,-0.019752948936576045,0.03500388791515412,0.004141379679292048,-0.1914722117204823,0.2619987906232356,0.38024256015825636,-0.09871401742652358,-0.004984804020970082,-0.05548050303373066,-0.1923074890718522,-0.1541681850920629,-0.06964029525809716,0.3177720603460513,0.4228104691421982,0.18473934023763844,0.21681556446191874,-0.1278063503907841,0.03202533484811836,-0.03215857660884398,0.7402808976343803,0.7371816711747495,-0.09486912957090378,0.8582887603325411,0.8561283387343096,0.015952019879908227,0.1016516723886637,0.06965001246062508,-0.017759306720184637,1.0,0.9858001843313203,0.982274151139297,0.4870883338304097,0.8372336283790099,0.08443800790262126,0.1422631748392332,0.2019027648543109,0.06443145925858028,0.034890928558166556,-0.011261891980144018,0.9805801572717344,0.9752893172889279,0.9726260114653285,0.47514248944700876,0.8365100300798832,0.06803127605259528,0.11529733109322708,0.19710504926569353,0.04770323428812628,0.024104048081991267
comp_365d_mean_price,0.30421343110699706,0.028680934583755396,-0.32416326915627164,-0.022430228453647064,0.15061861181646985,0.15061861181646297,-0.012620938710091276,-0.012620938710085823,0.03796320405287692,0.00021422720660672917,-0.1906808412962631,0.25883773131767956,0.380499585946486,-0.11036752261605232,-0.004923136321652622,-0.04931383673631928,-0.1920886314222495,-0.15456009761165365,-0.06802990399177015,0.315002731663613,0.4193035271453852,0.1826555455155537,0.21710067189215104,-0.1274602119108753,0.030822794908394197,-0.028715256197681924,0.7588304555889362,0.7558920781454465,-0.0966083264817771,0.8717851104475909,0.869734159302576,0.01563131003732365,0.10264573456864505,0.06911998120014949,-0.015775618182248093,0.9858001843313203,1.0,0.9956588917932018,0.5394951779433699,0.8472410667606883,0.09130703600824773,0.1492289728149499,0.20367898393565215,0.0691570470021105,0.0406825778703966,-0.00974513878066695,0.9732893388137794,0.9876566889880262,0.9845376632063283,0.5208374503089971,0.8465618273487974,0.07447687720320242,0.12199729966414086,0.20021324988733194,0.0516830697331397,0.029579521942456388
comp_365d_weighted_mean_price,0.30182286869899927,0.02826298526834027,-0.3278883299656234,-0.022808632811808643,0.15228848622810565,0.1522884862280997,-0.011628977981111812,-0.011628977981105777,0.038670526097390225,-0.0008254359194900068,-0.18907148155674686,0.2601866495627964,0.38098564285097797,-0.11042068870698764,-0.005003629742016042,-0.04866318379732416,-0.19400230473635938,-0.15640044877273893,-0.06965394751849134,0.3124803998226476,0.41621533978486136,0.1820878337771644,0.2199138066702407,-0.12832785452487783,0.0320725713890655,-0.02987041032032012,0.751078774741056,0.7480135680927601,-0.09462209230454999,0.863823240194981,0.8612187357553832,0.01657203833095513,0.1028830636875934,0.07237281126134829,-0.014089813554105336,0.982274151139297,0.9956588917932018,1.0,0.5386258939073779,0.8758043828634824,0.08731734962641526,0.14568636614485073,0.20180033450255797,0.06634683918850287,0.03696756161637712,-0.008404897973991294,0.9733634793921816,0.9869861995175349,0.9913948557259787,0.5229746400415639,0.8733850452245917,0.07088953956213624,0.11853449199680045,0.19771159383758605,0.04913332491423894,0.026403518127214747
comp_365d_std_price,0.20182162016139948,0.03918198490851098,-0.14130086737201944,-0.030467293073914,0.18222253405238265,0.18222253405238076,0.09478853985621992,0.09478853985622356,0.07655275138196087,0.0008998882322801695,-0.0022930549669902566,0.0599653537740808,0.13517685028332813,-0.13053319455558257,0.009879709335604938,0.027023197131403262,-0.07622681177762312,-0.07003455372200841,-0.005592454517078581,0.0952005199496555,0.10221606171422308,0.1678841038048548,0.19207878947468465,-0.02543444553189773,-0.005265390303656252,0.028389907967414578,0.3734866083823104,0.37096197686533483,-0.09232774986845733,0.41488131726034605,0.4138324328043898,-0.05385995425667562,0.05953150736825794,0.024623714754103944,0.05600576887947949,0.4870883338304097,0.5394951779433699,0.5386258939073779,1.0,0.46386294725852506,0.10774433956793922,0.16362154349519145,0.12110480818487836,0.0990675483202023,0.13991719821329301,0.056350961410913517,0.4859372664472044,0.5301693865034182,0.5302376188367216,0.899384589683132,0.46374582024595834,0.094880106545396,0.1428363034037668,0.15381536093762663,0.07372591572649125,0.12665768563855823
comp_365d_nearest_price,0.2574657932802653,0.025930259503323966,-0.29235860023663235,-0.01578619114086774,0.13217012776519382,0.13217012776518652,-0.011048018705515339,-0.011048018705509604,0.03285786796588102,-0.009570862686244054,-0.160175110954678,0.2253271424767374,0.3272508005562042,-0.09867630350087665,-0.002606245064140418,-0.03905134907735647,-0.1736677235649529,-0.13896546495763454,-0.06602244543774889,0.25993825560960265,0.34851210951565903,0.1534260426705208,0.19722755293210417,-0.11285091085997916,0.030058505007461992,-0.027446278450113742,0.6293536658316736,0.626164061534556,-0.0744827609460597,0.7236992403516649,0.7203639000714178,0.016821172552715716,0.09157678436870627,0.06916528572528287,-0.007291455544148832,0.8372336283790099,0.8472410667606883,0.8758043828634824,0.46386294725852506,1.0,0.06788037951409248,0.11699054309636868,0.17054838404296518,0.04989167302533334,0.016960470273601317,-0.003500052145012046,0.8413536480283771,0.8514957725334196,0.8773244537228302,0.45955745751297633,0.9257767361719696,0.055171203277741006,0.09388479393359062,0.1651400680445398,0.036156177624752046,0.009318528537480667
comp_365d_nearest_distance,-0.14915240738909732,0.09898122318818808,-0.09796909963939218,0.5586546612117963,0.005816637998259121,0.0058166379982611096,-0.011419772744575122,-0.011419772744576423,0.046799527690546704,-0.08603827279092649,-0.010783706652157226,-0.012685928365298383,0.005998364914410621,-0.04822567115615642,0.017639264626917332,0.08017394476109953,-0.07306621849190437,-0.08048626695459359,-0.046555874982349615,0.03576321815816709,0.11740295040886815,0.039695149387541345,0.021120718880624043,-0.028747440770389394,-0.029134931861078354,-0.05286481677007483,0.10381401759515743,0.11419914956186634,-0.2593664061297078,0.09789674090575808,0.10569385371433114,-0.2671905207628919,-0.07036120635060332,-0.035019432064181455,-0.2697430954659699,0.08443800790262126,0.09130703600824773,0.08731734962641526,0.10774433956793922,0.06788037951409248,1.0,0.8206532286721395,0.3152657712160912,0.5475939580870212,0.4863057980689024,-0.24335031438216934,0.08314476406627079,0.08969579462750256,0.08517044648803916,0.11610183843561996,0.06720213609249087,0.9714192734899029,0.8308237167016577,0.341943100639403,0.5324260479893296,0.4747453496011859
comp_365d_median_distance,-0.1459866836377276,0.0660153144161347,-0.1658770733600259,0.3971221069490309,-0.017162158528513972,-0.01716215852851178,-0.08947589332682034,-0.08947589332682084,0.056659874049858915,-0.10559148627332525,-0.06739199001782409,0.030460686296293605,0.06674575344484983,-0.0659690370158216,0.018477333366647745,0.03765768269854593,-0.1643957827898394,-0.15839863464954793,-0.10276974906916182,0.13696305419535384,0.24109731651777438,0.06832778088546915,0.03696936937985231,-0.0480390042217691,-0.023633270157956687,-0.07269049716016879,0.11282148435658458,0.12552825643268656,-0.3375415593494719,0.15107888944728404,0.16043935599520043,-0.3479636995670886,-0.08740018028747185,-0.04569891932027228,-0.24497251283009938,0.1422631748392332,0.1492289728149499,0.14568636614485073,0.16362154349519145,0.11699054309636868,0.8206532286721395,1.0,0.4296476200015266,0.7474310701482312,0.5008207177365323,-0.21415802394172995,0.13945576323616704,0.14605995189184257,0.14273624607462504,0.16381541387797047,0.11711987206680222,0.8053483202680461,0.9757592771607421,0.4825037727761696,0.7071002967858913,0.4857687020591369
comp_365d_median_days_diff,0.10385333651886496,-0.008968176450311735,-0.1395605704082444,-0.05104453448781323,-0.041403437813023795,-0.04140343781302586,-0.15744217146058867,-0.157442171460587,0.017655703777933355,-0.06985970186918779,-0.12461888992315177,0.09234730742559358,0.13116564530177247,-0.04366893480518711,0.0003925164720204993,-0.05439831385340565,-0.198029311626228,-0.16206610743541797,-0.1151666927529728,0.22140532236148955,0.2777065607758148,0.07362059372130196,0.05328309653476738,-0.04191981053125687,0.0027617256514574666,-0.006859485173544931,0.12099738171718807,0.11707589166428539,-0.1926169671191447,0.20619915607679817,0.20512261175886123,-0.20246718428769103,0.05680518940104033,0.03358238396013219,-0.0584961531441291,0.2019027648543109,0.20367898393565215,0.20180033450255797,0.12110480818487836,0.17054838404296518,0.3152657712160912,0.4296476200015266,1.0,0.19608583777901498,0.09011362765248142,-0.033114014678825916,0.19849650963660495,0.19986099711185037,0.19827264567069167,0.10622958831319369,0.16808087365532784,0.23251599367056097,0.314298443219344,0.7526830841807549,0.1711004362061149,0.07621486783831768
comp_365d_median_area_diff_pct,-0.09519096496431889,0.00873659219047988,-0.05054193440568884,0.02542348163179656,0.03593488644865153,0.03593488644865329,-0.012007122367429022,-0.012007122367430009,0.07515378465875637,-0.01572170127263097,-0.012203132960497659,0.020413664110525833,0.03136158486848565,-0.02413959694599252,0.005534898651422844,0.008906889589944398,-0.0882076901470359,-0.10109047750369311,-0.03646677811895155,0.07441726862895796,0.11542809182406517,0.014509975176503659,0.04730970057127987,-0.03331869453709239,-0.012638629553388287,-0.05301763801733935,0.04519892479796311,0.0566490730224182,-0.20981330741358883,0.06516439640935695,0.0742484643602451,-0.21507496784590255,-0.07669169732823719,-0.04299504111466568,-0.21778450519395293,0.06443145925858028,0.0691570470021105,0.06634683918850287,0.0990675483202023,0.04989167302533334,0.5475939580870212,0.7474310701482312,0.19608583777901498,1.0,0.22172514590154357,-0.1946578315793483,0.06253054213614727,0.06714174926685447,0.06455256893253573,0.10589728679272407,0.04965844408985015,0.5191757305377632,0.7400638447269222,0.26663985275774305,0.9316316290302796,0.2417149684886838
comp_365d_median_age_diff,-0.02379208877239501,0.0070408261150820915,-0.01975143913351837,,-0.02865901384544755,-0.02865901384544719,-0.040156359016273326,-0.04015635901627213,0.01648767255863747,-0.03120371915206702,-0.022980246576897945,-0.01254903917871352,-0.030711640945768847,4.6122440516500756e-05,0.005687911680972081,0.021823223504451945,-0.05255042895093324,-0.04335326057339935,-0.0207307485529286,0.09129007217745327,0.12270677703051687,0.03473415354885599,-0.03605015083375927,0.03686762452300721,-0.04229858675723519,0.007297411552275161,0.04207987738867179,0.049065716724237526,-0.14746102192567587,0.06761225935612059,0.07297507060439566,-0.169804971111906,-0.05946675549095863,-0.03534188634569419,-0.12422223136785254,0.034890928558166556,0.0406825778703966,0.03696756161637712,0.13991719821329301,0.016960470273601317,0.4863057980689024,0.5008207177365323,0.09011362765248142,0.22172514590154357,1.0,-0.11969660724926973,0.029637033129952455,0.03485171608368763,0.03140508868287151,0.14159860805569968,0.01697681566107971,0.5130943782778383,0.5292757168265279,0.15841496086353812,0.22650060580288184,0.9057307590070728
comp_730d_count,0.16071368894977367,0.007789882343337986,0.002342558901662514,-0.12984015685032935,0.007668135880619227,0.007668135880620078,0.02217674668198999,0.022176746681990094,-0.0010743500665115755,0.017925726593228608,0.016329073191607386,-0.003321326318371243,-0.008387132522999488,0.0027580407447574985,0.0012262231621018467,0.0016377734182276634,0.023501399877651274,0.018372693310703396,0.01586404136922875,-0.0027141007028452803,-0.012137618817582239,-0.015105182277131042,-0.01608562549478522,0.022681043588672435,0.004994171455174063,0.04328426742238546,-0.04031876739400272,-0.05403973767485082,0.15449059243006108,-0.012515653111528403,-0.019302732206502093,0.13274262571273782,0.07333116679359415,0.022070345189254822,0.9517158698350177,-0.011261891980144018,-0.00974513878066695,-0.008404897973991294,0.056350961410913517,-0.003500052145012046,-0.24335031438216934,-0.21415802394172995,-0.033114014678825916,-0.1946578315793483,-0.11969660724926973,1.0,-0.01409903438266613,-0.012629108788453412,-0.010921232356978216,0.04677765730531947,-0.005954548249620154,-0.2912147947126299,-0.2891189222687019,-0.04259681678335723,-0.2750389176018145,-0.13932297805052865
comp_730d_median_price,0.29072175173326,0.023792091637600935,-0.3367964403214044,-0.02026540491897857,0.1515233801196665,0.15152338011966296,-0.014787008537468015,-0.014787008537468286,0.0370619759125172,0.003104297874999167,-0.18599037777726474,0.2626236490051519,0.37921091918356037,-0.10011939413100798,-0.0043466103077928735,-0.05240644482274633,-0.19218741699509273,-0.15388937409206815,-0.06959095934896477,0.31068952791799204,0.4132706362265617,0.18226777260347674,0.22120912566840306,-0.12737861365287353,0.034135173739246204,-0.03456183428141215,0.7323252104102508,0.7301384621831442,-0.09711077343513283,0.8474286680858909,0.846490703640488,0.013262861569880314,0.09350894100344696,0.059317370825045276,-0.020838114162687833,0.9805801572717344,0.9732893388137794,0.9733634793921816,0.4859372664472044,0.8413536480283771,0.08314476406627079,0.13945576323616704,0.19849650963660495,0.06253054213614727,0.029637033129952455,-0.01409903438266613,1.0,0.9862613602656549,0.9827837406430538,0.4791849788409646,0.8426385339374414,0.0622930510793546,0.10646928355689006,0.19005009387583907,0.040078082191622434,0.0211021240290955
comp_730d_mean_price,0.29507332672338393,0.028215485606923864,-0.3299727112486998,-0.018441938726333804,0.15654709746939902,0.1565470974693972,-0.007474692238094914,-0.007474692238095521,0.04090748738583251,-0.0005756131230227113,-0.18545363159515385,0.25930300619633856,0.3799272018359978,-0.11237618451535647,-0.004128867320968107,-0.04717376090826394,-0.19177249993737217,-0.154342680175757,-0.06739521641341507,0.3093897846490434,0.410593428269268,0.18129678793974913,0.2224021805405137,-0.12727215073951428,0.03210612669177319,-0.031628084067235294,0.75055743952077,0.7485004351614729,-0.09842692542713008,0.8610472850030026,0.8602489419273073,0.013412217713173103,0.09473563084556264,0.05873209586014428,-0.019571452716490887,0.9752893172889279,0.9876566889880262,0.9869861995175349,0.5301693865034182,0.8514957725334196,0.08969579462750256,0.14605995189184257,0.19986099711185037,0.06714174926685447,0.03485171608368763,-0.012629108788453412,0.9862613602656549,1.0,0.9956880927317441,0.5289091220869331,0.8525660717970296,0.0677516419746554,0.11242787568871493,0.19229129110864066,0.043228361952732795,0.02672210306393069
comp_730d_weighted_mean_price,0.29358817272897353,0.02810057979010285,-0.3321258565999039,-0.019179751396950846,0.15723354865503353,0.15723354865502137,-0.006832907184875459,-0.006832907184876958,0.041015869489680494,-0.002009347461697661,-0.18412709036913064,0.26037414670206893,0.3800203153522306,-0.11223932305627184,-0.004556557702696119,-0.04632050377714932,-0.19378622860242564,-0.15626470088087507,-0.0692928012547906,0.3068210883058855,0.4075783337906629,0.18018328127791533,0.2242259385118605,-0.12781722261529951,0.03345989552516484,-0.03238659639287643,0.7433385128120485,0.7410719480589805,-0.09638008329210968,0.8534413497224512,0.8520952867649352,0.01426705309021339,0.09566594858317987,0.062131061030322204,-0.017387329866336367,0.9726260114653285,0.9845376632063283,0.9913948557259787,0.5302376188367216,0.8773244537228302,0.08517044648803916,0.14273624607462504,0.19827264567069167,0.06455256893253573,0.03140508868287151,-0.010921232356978216,0.9827837406430538,0.9956880927317441,1.0,0.5286022780683927,0.880111157343963,0.06397781354438853,0.1091372904328957,0.19050901690877498,0.040903651557521396,0.02344700753885625
